project_id,chain,token_address,pair_address,creator_address,creation_timestamp,rugpull_label,rugpull_type,source_dataset,collection_failed
DX_730.0,ETH,0x653ca77972818a0a8588a2ebe11866bdc1593fb3,,,2021-01-21 22:43:30.157618212,1,Transaction Limitation,dianxiang_sun,True
BitberryToken (BBR),ETH,,,,2021-01-22 00:00:00.000000000,0,,tm_rugpull,
DX_318.0,ETH,0x4689a4e169eb39cc9078c0940e21ff1aa8a39b9c,,,2021-01-22 08:57:09.772329244,1,Transaction Limitation,dianxiang_sun,True
DX_217.0,BSC,0x14ac066ac2CD24CBdE31f78659c11F13aB61E4e7,,,2021-01-22 19:10:49.387040280,1,LP Drain,dianxiang_sun,True
Cryptocurrency Top 10 Tokens Index (CC10),ETH,,,,2021-01-23 00:00:00.000000000,0,,tm_rugpull,
DX_423.0,ETH,0x1adb2162d1f66aab6aec6e567838e0b0720a912d,,,2021-01-23 05:24:29.001751312,1,Transaction Limitation,dianxiang_sun,True
Power Index Pool Token (PIPT),ETH,,,,2021-01-24 00:00:00.000000000,0,,tm_rugpull,
DX_882.0,ETH,0xaf86b3c8506a83a0097a1b4b5aadbdb900834f98,,,2021-01-24 12:05:27.845884412,1,Transaction Limitation,dianxiang_sun,True
DX_114.0,ETH,0x0399cfea5f0602dff75e7aa670e1f351b98ee763,,,2021-01-24 12:05:27.845884412,1,Fee,dianxiang_sun,True
DX_249.0,BSC,0xa4Ee4E71598137bf60954344F50f7E2b6D884086,,,2021-01-24 22:19:07.460595444,1,Token Generation,dianxiang_sun,True
DX_426.0,ETH,0x30fa0023b924ed46325f14258e9d1c894ae133ef,,,2021-01-24 22:19:07.460595444,1,Transaction Limitation,dianxiang_sun,True
DX_1336.0,ETH,0x1960d994bf7d8ca5d088e94b4653fcb6d03c63d6,,,2021-01-26 05:00:06.304728544,1,Transaction Limitation,dianxiang_sun,True
DX_2145.0,ETH,0xa0174f796d3b901adaa16cfbb589330462be0329,,,2021-01-26 15:13:45.919439580,1,Transaction Limitation,dianxiang_sun,True
DX_556.0,ETH,0x3cce4db960f037fb097ee8e8881bf6f9667515a4,,,2021-01-26 15:13:45.919439580,1,Transaction Limitation,dianxiang_sun,True
STAKEDAO (STAKEDAO),ETH,,,,2021-01-27 00:00:00.000000000,1,,tm_rugpull,
XSTABLE.PROTOCOL (XST),ETH,,,,2021-01-28 00:00:00.000000000,1,,tm_rugpull,
PolkaBridge (PBR),ETH,,,,2021-01-28 00:00:00.000000000,0,,tm_rugpull,
DX_948.0,ETH,0xb0d04dc60f5470f8056ac7e0895b9184d9b46e09,,,2021-01-28 08:08:24.378283712,1,Transaction Limitation,dianxiang_sun,True
PAID Network (PAID),BSC,,,,2021-01-29 00:00:00.000000000,1,,tm_rugpull,
DX_443.0,ETH,0xc9b0e131ffb45bf064d0648d55cda71d9ae76b27,,,2021-01-30 11:16:42.451838876,1,Transaction Limitation,dianxiang_sun,True
DX_509.0,ETH,0x3c12d2e11fde14f6a7e6adb0768f34b969856331,,,2021-01-30 11:16:42.451838876,1,Transaction Limitation,dianxiang_sun,True
DX_1267.0,ETH,0xb87e28175c3d0ddff479b3680f794d333d4a13ce,,,2021-01-31 07:44:01.681260944,1,Transaction Limitation,dianxiang_sun,True
DX_629.0,ETH,0x32191c6a87987d1a6b2895083cf63f9c2a97faf8,,,2021-01-31 17:57:41.295971976,1,Transaction Limitation,dianxiang_sun,True
DX_412.0,ETH,0x38ebc46809fafa3e7700c84ac7ec6368fc573819,,,2021-01-31 17:57:41.295971976,1,Transaction Limitation,dianxiang_sun,True
DX_1638.0,ETH,0xb3247efd29d89247151d78c3ddafd0ace2e2928f,,,2021-02-01 14:25:00.525394044,1,Transaction Limitation,dianxiang_sun,True
DX_2170.0,ETH,0x5b2028602af2693d50b4157f4acf84d632ec8208,,,2021-02-01 14:25:00.525394044,1,Transaction Limitation,dianxiang_sun,True
Wrapped Flow (WFLOW),ETH,,,,2021-02-02 00:00:00.000000000,0,,tm_rugpull,
DX_709.0,ETH,0x3c42a8b73d6100c097d3025279d3f2b89a20e15e,,,2021-02-02 10:52:19.754816112,1,Transaction Limitation,dianxiang_sun,True
DX_900.0,ETH,0xe787c26e73999d0e65af94b9af67486da7cb176c,,,2021-02-02 10:52:19.754816112,1,Transaction Limitation,dianxiang_sun,True
DX_1192.0,ETH,0x3e2275a5c792106c80e5fc079b98881c9d2e002b,,,2021-02-02 21:05:59.369527144,1,Transaction Limitation,dianxiang_sun,True
Gladius (GLA),ETH,,,,2021-02-03 00:00:00.000000000,1,,tm_rugpull,
Lido Staked Ether (STETH),ETH,,,,2021-02-03 00:00:00.000000000,0,,tm_rugpull,
DX_1752.0,ETH,0x0daaeae945c28056e2cf47754d0de9a303e54cd4,,,2021-02-04 03:46:58.213660244,1,Transaction Limitation,dianxiang_sun,True
DX_1707.0,ETH,0x1e542747d716dd531b9fca013616143337c25a21,,,2021-02-04 14:00:37.828371276,1,Transaction Limitation,dianxiang_sun,True
reflect3.finance (RFIII),ETH,,,,2021-02-05 00:00:00.000000000,1,,tm_rugpull,
DX_1786.0,ETH,0x7a250d563e05712d1915df309a824baf3f0ed249,,,2021-02-05 00:14:17.443082312,1,Transaction Limitation,dianxiang_sun,True
DX_641.0,ETH,0xe10f03877804c8f4d9dd69e9f2078da6cd11d0b1,,,2021-02-05 00:14:17.443082312,1,Transaction Limitation,dianxiang_sun,True
CRP_34,Ethereum,0x42269AC712372AC89A158ad5a32806c6b6782d66,,,2021-02-06 06:55:16.287215412,1,,crpwarner,True
DX_1518.0,ETH,0x17cdfe159c3915df8fc89fc9cbee7680fa0106d9,,,2021-02-07 03:22:35.516637476,1,Transaction Limitation,dianxiang_sun,True
DX_485.0,ETH,0x98ee684bf72af47e5c15f2019e4e4b541cb3d627,,,2021-02-07 13:36:15.131348508,1,Transaction Limitation,dianxiang_sun,True
DX_453.0,ETH,0xecc88889390a7d95144ddbe00f1690508b79c17d,,,2021-02-08 10:03:34.360770576,1,Transaction Limitation,dianxiang_sun,True
SafePal Token (SFP),BSC,,,,2021-02-09 00:00:00.000000000,0,,tm_rugpull,
DX_2085.0,ETH,0x37541ebf8b4e25d36fbaa9b4c4eaad8c06314d6f,,,2021-02-09 06:30:53.590192644,1,Transaction Limitation,dianxiang_sun,True
DX_2033.0,ETH,0x5144d9e89faae4edee1f76d6f9a5d3f6f82d40c9,,,2021-02-09 16:44:33.204903676,1,Transaction Limitation,dianxiang_sun,True
DX_569.0,ETH,0xfa4904a800cf389ea4b0ab71a75dd8fd672466bf,,,2021-02-09 16:44:33.204903676,1,Transaction Limitation,dianxiang_sun,True
DAO Maker (DAO),ETH,,,,2021-02-10 00:00:00.000000000,0,,tm_rugpull,
DX_2240.0,ETH,0x137e531680b5d1f5645cd73a450323f1645d5034,,,2021-02-10 23:25:32.049036776,1,Transaction Limitation,dianxiang_sun,True
DX_1104.0,ETH,0x8a0b9f3835af5abf2a2a421ae4b012b80e0f925a,,,2021-02-10 23:25:32.049036776,1,Transaction Limitation,dianxiang_sun,True
DX_1731.0,ETH,0x7be504430fbdcba3a59d6e7034543e3b8492989b,,,2021-02-13 02:33:50.122591944,1,Transaction Limitation,dianxiang_sun,True
DX_582.0,ETH,0xc19f837a02991a01f7456503ab28a19b64f17607,,,2021-02-13 02:33:50.122591944,1,Transaction Limitation,dianxiang_sun,True
Deri (DERI),ETH,,,,2021-02-14 00:00:00.000000000,0,,tm_rugpull,
DX_463.0,ETH,0xf631ab67e5b012b208db6db2fb048f5767ce5281,,,2021-02-14 19:28:28.581436076,1,Transaction Limitation,dianxiang_sun,True
Umbrella (UMB),ETH,,,,2021-02-15 00:00:00.000000000,0,,tm_rugpull,
Quickswap (QUICK),ETH,,,,2021-02-16 00:00:00.000000000,0,,tm_rugpull,
DX_1329.0,ETH,0xe730b68a661376f056f18f2a9f53eea546dd96e6,,,2021-02-16 02:09:27.425569176,1,Transaction Limitation,dianxiang_sun,True
VesperToken (VSP),ETH,,,,2021-02-17 00:00:00.000000000,0,,tm_rugpull,
DX_242.0,BSC,0x9B1188e01B45a283CdE53888ED1558FB6f9ae692,,,2021-02-17 08:50:26.269702276,1,Token Generation,dianxiang_sun,True
DX_480.0,ETH,0x3e19c4d8e826b2a35158cbd1eba15c5b4a8f34d9,,,2021-02-18 05:17:45.499124340,1,Transaction Limitation,dianxiang_sun,True
DX_64.0,ETH,0xf1a355a72e7e90a0de8b1f28e50079361cb4a620,,,2021-02-18 05:17:45.499124340,1,Fee,dianxiang_sun,True
DX_358.0,ETH,0x46bf6e3e2d51bc587de0e2121748fd15dec991d1,,,2021-02-19 01:45:04.728546408,1,Transaction Limitation,dianxiang_sun,True
DX_1047.0,ETH,0x3a110d8bf7979f2e35a62c65970bc329425b1714,,,2021-02-19 11:58:44.343257440,1,Transaction Limitation,dianxiang_sun,True
DX_560.0,ETH,0x9e52501d73a1cc7afbc45862b636955087d90d51,,,2021-02-19 22:12:23.957968476,1,Transaction Limitation,dianxiang_sun,True
DX_2199.0,ETH,0xd2018bfaa266a9ec0a1a84b061640faa009def76,,,2021-02-19 22:12:23.957968476,1,Transaction Limitation,dianxiang_sun,True
DX_2190.0,ETH,0xf1aab4171ceb49b6a276975347e3c1d4d5650e5a,,,2021-02-19 22:12:23.957968476,1,Transaction Limitation,dianxiang_sun,True
DX_1137.0,ETH,0xf4be5321406d310d04ac4918dd50d9adc9cbeabc,,,2021-02-19 22:12:23.957968476,1,Transaction Limitation,dianxiang_sun,True
DX_1792.0,ETH,0x63a237972fcce946e8c4e05baa20f2cb5f3cca6e,,,2021-02-21 04:53:22.802101576,1,Transaction Limitation,dianxiang_sun,True
DX_921.0,ETH,0x39b8523fa094b0dc045e2c3e5dff34b3f2ca6220,,,2021-02-21 04:53:22.802101576,1,Transaction Limitation,dianxiang_sun,True
DX_1969.0,ETH,0xaa3308cabf0a39b432e310303e7f388b8eb41b9c,,,2021-02-21 15:07:02.416812608,1,Transaction Limitation,dianxiang_sun,True
DX_300.0,ETH,0x9e7ce36dbd1a9a6c6e80d08e38077745855edd3a,,,2021-02-21 15:07:02.416812608,1,Transaction Limitation,dianxiang_sun,True
DX_2107.0,ETH,0xfb6e71e0800bccc0db8a9cf326fe3213ca1a0ea0,,,2021-02-22 01:20:42.031523640,1,Transaction Limitation,dianxiang_sun,True
DX_335.0,ETH,0xdaf24bc5f10f77fa6dc07e367f7c3303ba781fd5,,,2021-02-22 11:34:21.646234672,1,Transaction Limitation,dianxiang_sun,True
DX_1813.0,ETH,0x615c052ba1277ad49bed5a596f33a751bffdc104,,,2021-02-22 11:34:21.646234672,1,Transaction Limitation,dianxiang_sun,True
DX_151.0,ETH,0x60ca5347e2f1e461d1c19b2588822195e54bc58b,,,2021-02-22 21:48:01.260945704,1,Fee,dianxiang_sun,True
DX_1900.0,ETH,0x1a74d49c809df35e60a9d0be2afe7767075cf532,,,2021-02-22 21:48:01.260945704,1,Transaction Limitation,dianxiang_sun,True
The Force Token (FOR),ETH,,,,2021-02-23 00:00:00.000000000,0,,tm_rugpull,
Cake Lock (LOCK),BSC,,,,2021-02-23 00:00:00.000000000,1,,tm_rugpull,
DX_2256.0,ETH,0xc77081641129a028d622f85671ea172ac5595938,,,2021-02-23 08:01:40.875656744,1,Transaction Limitation,dianxiang_sun,True
DX_538.0,ETH,0x3baf5ad61660ac3406a5ac1ca0be869535ef0ed2,,,2021-02-23 08:01:40.875656744,1,Transaction Limitation,dianxiang_sun,True
DX_1744.0,ETH,0x19447e4100734eef2af7f52ad175a449027ee1b2,,,2021-02-24 04:29:00.105078808,1,Transaction Limitation,dianxiang_sun,True
DX_1250.0,ETH,0x417af645e8f1f67659812bd04406304b1c29448d,,,2021-02-24 14:42:39.719789840,1,Transaction Limitation,dianxiang_sun,True
xToken (XTK),ETH,,,,2021-02-25 00:00:00.000000000,0,,tm_rugpull,
DX_1586.0,ETH,0x78e1d2093800d56dad1cd0dbf1113304f1996751,,,2021-02-25 00:56:19.334500872,1,Transaction Limitation,dianxiang_sun,True
DX_553.0,ETH,0x4f6855a06b741bf53f5307bf78404cba9a4df221,,,2021-02-25 11:09:58.949211904,1,Transaction Limitation,dianxiang_sun,True
DX_1943.0,ETH,0xef954b6552919786b10350f5e8e48fdb9f735ac0,,,2021-02-25 21:23:38.563922944,1,Transaction Limitation,dianxiang_sun,True
DX_1879.0,ETH,0x728b424a19669821aa83783f5417def416be11e3,,,2021-02-27 04:04:37.408056040,1,Transaction Limitation,dianxiang_sun,True
Polka City (POLC),ETH,,,,2021-02-28 00:00:00.000000000,0,,tm_rugpull,
DX_2154.0,ETH,0x0bcccba050c2ce6439c57bd203378b113cc3cfd6,,,2021-02-28 10:45:36.252189144,1,Transaction Limitation,dianxiang_sun,True
Polkamarkets (POLK),ETH,,,,2021-03-01 00:00:00.000000000,0,,tm_rugpull,
DX_187.0,ETH,0xb3657f4738e0cc432a070880a6c81dfc6d2fae64,,,2021-03-01 17:26:35.096322240,1,Fee,dianxiang_sun,True
DX_1526.0,ETH,0x34cc8427a8191b119b9be2ed5f08e14119046c10,,,2021-03-01 17:26:35.096322240,1,Transaction Limitation,dianxiang_sun,True
Goose Inu ($DGOSE),ETH,,,,2021-03-02 00:00:00.000000000,1,,tm_rugpull,
TOWER (TOWER),ETH,,,,2021-03-02 00:00:00.000000000,0,,tm_rugpull,
DX_571.0,ETH,0x2d6de6a368959c60fa368318514eed92ff2c92e5,,,2021-03-02 13:53:54.325744304,1,Transaction Limitation,dianxiang_sun,True
DX_1834.0,ETH,0xcbb64d75d3c55a3558dc3fbf86e68d88e5117cc7,,,2021-03-03 10:21:13.555166376,1,Transaction Limitation,dianxiang_sun,True
DX_2118.0,ETH,0xd518db222f37f9109db8e86e2789186c7e340f12,,,2021-03-04 06:48:32.784588440,1,Transaction Limitation,dianxiang_sun,True
DX_1036.0,ETH,0xc0a3ee273ad855fdcd96db5895f678e8d86ed160,,,2021-03-04 17:02:12.399299472,1,Transaction Limitation,dianxiang_sun,True
DX_1452.0,ETH,0x5c4e88ca6e4c7df37a9ebc5650eec6ceedbaafb5,,,2021-03-05 23:43:11.243432576,1,Transaction Limitation,dianxiang_sun,True
DX_2113.0,ETH,0xb93430ce38ac4a6bb47fb1fc085ea669353fd89e,,,2021-03-07 16:37:49.702276704,1,Transaction Limitation,dianxiang_sun,True
GoBlank Token (BLANK),ETH,,,,2021-03-08 00:00:00.000000000,0,,tm_rugpull,
DX_516.0,ETH,0x3121acb3fe27971b67ef2a8f70ca4b8a97498f8f,,,2021-03-08 23:18:48.546409808,1,Transaction Limitation,dianxiang_sun,True
DX_1426.0,ETH,0x3c1e10048f5699dcf05fc3c5620cedc376874d7a,,,2021-03-08 23:18:48.546409808,1,Transaction Limitation,dianxiang_sun,True
AlpacaToken (ALPACA),BSC,,,,2021-03-10 00:00:00.000000000,0,,tm_rugpull,
DX_1157.0,ETH,0x988f7bbe6848fb7e429f18e029d077a165910a01,,,2021-03-10 16:13:27.005253936,1,Transaction Limitation,dianxiang_sun,True
DX_1687.0,ETH,0x5f3c1828a1df9863ff4bdc1493ca41a69c82d993,,,2021-03-11 12:40:46.234676008,1,Transaction Limitation,dianxiang_sun,True
DX_45.0,ETH,0x16756EC1DEb89A2106C35E0B586a799D0A61837D,,,2021-03-11 22:54:25.849387040,1,External Call,dianxiang_sun,True
DX_2182.0,ETH,0x9168fdc9f9db7b71865fe4bfd6f78b3610ebc704,,,2021-03-11 22:54:25.849387040,1,Transaction Limitation,dianxiang_sun,True
DX_1939.0,ETH,0x3a02498d170b4643c384cc05ac3d2a419bd42e25,,,2021-03-12 19:21:45.078809104,1,Transaction Limitation,dianxiang_sun,True
DX_1395.0,ETH,0x2049a5a868492a5bd50935f8a17ded9e80ddff4f,,,2021-03-12 19:21:45.078809104,1,Transaction Limitation,dianxiang_sun,True
DX_1966.0,ETH,0x967286410e7052b1e86853ef4ec6322dd45a3d59,,,2021-03-14 12:16:23.537653240,1,Transaction Limitation,dianxiang_sun,True
DX_1275.0,ETH,0xffcb27092c88458ae2a1fa0c69eb92eaf7aa064d,,,2021-03-14 22:30:03.152364272,1,Transaction Limitation,dianxiang_sun,True
DX_1527.0,ETH,0x1e7c660d4934aba3a1c523ea1b71e35ae4d6e5c0,,,2021-03-16 05:11:01.996497368,1,Transaction Limitation,dianxiang_sun,True
DX_803.0,ETH,0x1bd8142a6d18d4d0ef345b6816abf591baaa200f,,,2021-03-16 05:11:01.996497368,1,Transaction Limitation,dianxiang_sun,True
DX_1925.0,ETH,0x1cd7e2539b0edfb0f487be2536f874830a44333d,,,2021-03-16 05:11:01.996497368,1,Transaction Limitation,dianxiang_sun,True
DX_643.0,ETH,0x25932356b9d368bae700c3df450e43487f007d54,,,2021-03-16 05:11:01.996497368,1,Transaction Limitation,dianxiang_sun,True
DX_1591.0,ETH,0x01b12471f701eca76b583796cf3fd84e2ce6f8ff,,,2021-03-16 05:11:01.996497368,1,Transaction Limitation,dianxiang_sun,True
DeGate Token (DG),ETH,,,,2021-03-17 00:00:00.000000000,0,,tm_rugpull,
Neoteric (NTRC),BSC,,,,2021-03-17 00:00:00.000000000,1,,tm_rugpull,
DX_2070.0,ETH,0x61402cad3249386d52df06ba253e6266dfe40475,,,2021-03-17 01:38:21.225919440,1,Transaction Limitation,dianxiang_sun,True
DX_1239.0,ETH,0x6db6981383c1897764dea2c9cdc4fb85593a42a8,,,2021-03-17 22:05:40.455341504,1,Transaction Limitation,dianxiang_sun,True
DX_759.0,ETH,0xcb1ae2eaca4e8188ebfa23928e06f9f4c72f6796,,,2021-03-17 22:05:40.455341504,1,Transaction Limitation,dianxiang_sun,True
hoge.finance (HOGE),ETH,,,,2021-03-18 00:00:00.000000000,0,,tm_rugpull,
DX_1082.0,ETH,0xdd4164fc65eeed67fc547e01324a4076b0776980,,,2021-03-18 08:19:20.070052536,1,Transaction Limitation,dianxiang_sun,True
DX_2111.0,ETH,0xf5b1d75f4415f853fef2466a5ab8e412d593dd44,,,2021-03-18 08:19:20.070052536,1,Transaction Limitation,dianxiang_sun,True
DX_1096.0,ETH,0x5433c0a0c7969cc8d90810c4f333d372b71724c9,,,2021-03-18 18:32:59.684763568,1,Transaction Limitation,dianxiang_sun,True
DX_790.0,ETH,0x7840c9dde49af3e62063a198580ff3d6795b51ef,,,2021-03-18 18:32:59.684763568,1,Transaction Limitation,dianxiang_sun,True
DX_1711.0,ETH,0xe053f7b5513acab661c50a279cc86dccd91b4b9e,,,2021-03-19 04:46:39.299474608,1,Transaction Limitation,dianxiang_sun,True
DX_927.0,ETH,0xce2aa742a4a60330e6f50274238813380407fbeb,,,2021-03-20 01:13:58.528896672,1,Transaction Limitation,dianxiang_sun,True
Aurox Token (URUS),ETH,,,,2021-03-21 00:00:00.000000000,0,,tm_rugpull,
DX_2257.0,ETH,0x75041597d8f6e869092d78b9814b7bcdeeb393b4,,,2021-03-22 04:22:16.602451840,1,Transaction Limitation,dianxiang_sun,True
GraphLinq (GLQ),ETH,,,,2021-03-23 00:00:00.000000000,0,,tm_rugpull,
Bep Finance,BSC,,,,2021-03-24 00:00:00.000000000,1,,tm_rugpull,
DX_2139.0,ETH,0x4e73b32ed6c35f570686b89848e5f39f20ecc106,,,2021-03-24 17:44:14.290718040,1,Transaction Limitation,dianxiang_sun,True
Bridge (BRG),BSC,,,,2021-03-25 00:00:00.000000000,0,,tm_rugpull,
Convergence (CONV),ETH,,,,2021-03-26 00:00:00.000000000,0,,tm_rugpull,
DX_1141.0,ETH,0x5f43e76c9fee0de08eb088139eb7f9ac9c89d207,,,2021-03-26 00:25:13.134851136,1,Transaction Limitation,dianxiang_sun,True
Golden Token(GOLD),BSC,,,,2021-03-27 00:00:00.000000000,1,,tm_rugpull,
DX_1926.0,ETH,0x9b3bee1333df59b1ae79c5734a62896d9d6bc819,,,2021-03-27 07:06:11.978984240,1,Transaction Limitation,dianxiang_sun,True
DX_555.0,ETH,0xfaef9073bd288a0c9893c6d488bfa59d514d1e37,,,2021-03-27 17:19:51.593695272,1,Transaction Limitation,dianxiang_sun,True
XEND (XEND),ETH,,,,2021-03-28 00:00:00.000000000,0,,tm_rugpull,
Blind Boxes Token (BLES),ETH,,,,2021-03-28 00:00:00.000000000,0,,tm_rugpull,
Woonkly Power (WOOP),BSC,,,,2021-03-28 00:00:00.000000000,0,,tm_rugpull,
DX_1289.0,ETH,0x5f3d5f3cd36592abb51dbfbfdb3e7716eb30610d,,,2021-03-28 03:33:31.208406304,1,Transaction Limitation,dianxiang_sun,True
DX_1446.0,ETH,0xece1e7380a23670c9a91f72b3a44b5a3725e98b0,,,2021-03-28 13:47:10.823117336,1,Transaction Limitation,dianxiang_sun,True
DX_881.0,ETH,0xd8b4bb58e01b6f0817d47bf1035b092dc28683ba,,,2021-03-30 16:55:28.896672504,1,Transaction Limitation,dianxiang_sun,True
DX_1110.0,ETH,0x0af933bf337abeb0fc0c16ea452d22f890fdaf62,,,2021-03-31 03:09:08.511383536,1,Transaction Limitation,dianxiang_sun,True
DX_1992.0,ETH,0x93ae110c7ebad5ecc7bd52963a3641a3cc26fbe4,,,2021-04-01 09:50:07.355516632,1,Transaction Limitation,dianxiang_sun,True
DX_2181.0,ETH,0x849019a489c3c26c7a7668e468be81a4d132781f,,,2021-04-01 20:03:46.970227672,1,Transaction Limitation,dianxiang_sun,True
DX_1717.0,ETH,0xe054dd30026149b171b5349c19e4656acd70786a,,,2021-04-02 16:31:06.199649736,1,Transaction Limitation,dianxiang_sun,True
DX_1701.0,ETH,0xe4b12a2c7877a4b6cfe0557cf13d3d3a4f5c9380,,,2021-04-02 16:31:06.199649736,1,Transaction Limitation,dianxiang_sun,True
PenginFinance Token (PENGIN),BSC,,,,2021-04-03 00:00:00.000000000,1,,tm_rugpull,
Fei USD (FEI),ETH,,,,2021-04-03 00:00:00.000000000,0,,tm_rugpull,
SeedifyFund (SFUND),BSC,,,,2021-04-03 00:00:00.000000000,0,,tm_rugpull,
Illuvium (ILV),ETH,,,,2021-04-04 00:00:00.000000000,0,,tm_rugpull,
DX_715.0,ETH,0xd9b201d337cb0c8c17dce8e51a27d90266a357c3,,,2021-04-04 09:25:44.658493872,1,Transaction Limitation,dianxiang_sun,True
DX_1637.0,ETH,0x64d3aaf10907f19fb4ae00b828806899722b99a1,,,2021-04-05 05:53:03.887915936,1,Transaction Limitation,dianxiang_sun,True
Compound USD Coin (cUSDC),ETH,,,,2021-04-06 00:00:00.000000000,0,,tm_rugpull,
Astronaut NFT (AST),BSC,,,,2021-04-06 00:00:00.000000000,1,,tm_rugpull,
Dark Matter (DARKM),ETH,,,,2021-04-07 00:00:00.000000000,1,,tm_rugpull,
DX_282.0,ETH,0x1a45a07a01e29174ea7d62ec50c84a44b571bac8,,,2021-04-07 19:15:01.576182136,1,Transaction Limitation,dianxiang_sun,True
DX_1723.0,ETH,0xd8eb25fb9c1e51ee1e52919a29c438608ea30ec4,,,2021-04-09 01:56:00.420315232,1,Transaction Limitation,dianxiang_sun,True
DX_2056.0,ETH,0x0de56da7b0fd0ad9f095ea5bf0656cac62a0fe2e,,,2021-04-09 12:09:40.035026272,1,Transaction Limitation,dianxiang_sun,True
DX_712.0,ETH,0x006fde2d7f23e0d52b3163150474602e5d141ddf,,,2021-04-09 12:09:40.035026272,1,Transaction Limitation,dianxiang_sun,True
DX_1095.0,ETH,0x84789b26db229ec68052e67b18933c763f7226f3,,,2021-04-09 22:23:19.649737304,1,Transaction Limitation,dianxiang_sun,True
Compound Ether (cETH),ETH,,,,2021-04-10 00:00:00.000000000,0,,tm_rugpull,
DX_554.0,ETH,0xf27c277fd39cc5ae9e18e88a6612588c2101924f,,,2021-04-10 18:50:38.879159368,1,Transaction Limitation,dianxiang_sun,True
GROOT.FINANCE (GRT),ETH,,,,2021-04-12 00:00:00.000000000,1,,tm_rugpull,
DX_514.0,ETH,0xb5e761c28b09ae956b9bbfea385d9e6f8056bc9b,,,2021-04-12 01:31:37.723292464,1,Transaction Limitation,dianxiang_sun,True
DX_768.0,ETH,0xdbe9807450ac6f058c168dc992b8d68113ced3aa,,,2021-04-12 11:45:17.338003504,1,Transaction Limitation,dianxiang_sun,True
GAMEE (GMEE),ETH,,,,2021-04-13 00:00:00.000000000,0,,tm_rugpull,
DX_1599.0,ETH,0xf91b0848e31a7c6f10be67259febc3d564bc5287,,,2021-04-13 08:12:36.567425568,1,Transaction Limitation,dianxiang_sun,True
DX_562.0,ETH,0xdf233adb100f98022489b20926deb2286583bd14,,,2021-04-13 08:12:36.567425568,1,Transaction Limitation,dianxiang_sun,True
DX_1428.0,ETH,0x05aa623656c7eb10a8e49b822d7eac50ab87634c,,,2021-04-14 14:53:35.411558664,1,Transaction Limitation,dianxiang_sun,True
DX_993.0,ETH,0x76fd1d2ebef1785eff41abd91a98f68b14dd3d24,,,2021-04-14 14:53:35.411558664,1,Transaction Limitation,dianxiang_sun,True
Boson Token (BOSON),ETH,,,,2021-04-15 00:00:00.000000000,0,,tm_rugpull,
DX_1555.0,ETH,0x4be07e849f0f6fe1543e25b4594d5515f2523071,,,2021-04-15 21:34:34.255691768,1,Transaction Limitation,dianxiang_sun,True
DX_2279.0,ETH,0x1fbf025ad94dde79f88732f79966a9a435f2772f,,,2021-04-15 21:34:34.255691768,1,Transaction Limitation,dianxiang_sun,True
ZigCoin (ZIG),ETH,,,,2021-04-16 00:00:00.000000000,0,,tm_rugpull,
Hotbit Token (HTB),ETH,,,,2021-04-16 00:00:00.000000000,0,,tm_rugpull,
DX_840.0,ETH,0xc51a16e0573c796a445bfda2ec33d9ab9151dfbd,,,2021-04-16 07:48:13.870402800,1,Transaction Limitation,dianxiang_sun,True
DX_772.0,ETH,0x7b994e04dc6210e0413a8950f006d66f2d294f36,,,2021-04-16 18:01:53.485113832,1,Transaction Limitation,dianxiang_sun,True
DX_288.0,ETH,0x3de1453931b1956611786ca520b30710c5b6ae3e,,,2021-04-17 04:15:33.099824864,1,Transaction Limitation,dianxiang_sun,True
DX_120.0,ETH,0xf724ca10825c07c8046cebae39c05bd0fe0ea74a,,,2021-04-17 04:15:33.099824864,1,Fee,dianxiang_sun,True
DX_1641.0,ETH,0xd042ef815e12d3564ecbb37117d1ea00c0905e36,,,2021-04-17 14:29:12.714535904,1,Transaction Limitation,dianxiang_sun,True
foxi.finance (FOXI),ETH,,,,2021-04-18 00:00:00.000000000,1,,tm_rugpull,
DX_1995.0,ETH,0xd1f7c3bb4eb27fbb291cd62468854e6db84933af,,,2021-04-18 00:42:52.329246936,1,Transaction Limitation,dianxiang_sun,True
EarnX (EarnX),BSC,,,,2021-04-19 00:00:00.000000000,0,,tm_rugpull,
PYR Token (PYR),ETH,,,,2021-04-19 00:00:00.000000000,0,,tm_rugpull,
DX_215.0,BSC,0xf99f2Aec50adFde23cc67aB6240168B0a59f1D30,,,2021-04-19 07:23:51.173380032,1,LP Drain,dianxiang_sun,True
DX_763.0,ETH,0x96c94fc5e8276746a0d0bc21b77a87c6ed44b524,,,2021-04-19 07:23:51.173380032,1,Transaction Limitation,dianxiang_sun,True
DX_1684.0,ETH,0x2502533e0fcb33ddfb0c2517b2480752a71ae878,,,2021-04-19 17:37:30.788091064,1,Transaction Limitation,dianxiang_sun,True
dHEDGE Top Index (DTOP),ETH,,,,2021-04-20 00:00:00.000000000,0,,tm_rugpull,
DX_1537.0,ETH,0xf31cdd92aeb9fb5c24bb3107ab4361d9d06341c6,,,2021-04-20 03:51:10.402802096,1,Transaction Limitation,dianxiang_sun,True
DX_2150.0,ETH,0xf4ac238121585456dee1096fed287f4d8906d519,,,2021-04-20 03:51:10.402802096,1,Transaction Limitation,dianxiang_sun,True
Hypernova (HNOVA),BSC,,,,2021-04-21 00:00:00.000000000,1,,tm_rugpull,
